date,geography,geography code,all_public transport,Occupation_Managers/directors/senior officials,Occupation_Professional occupations,Occupation_Associate professional and technical occupations,Occupation_Administrative and secretarial occupations,Occupation_Skilled trades occupations,Occupation_Caring/leisure/other service occupations,Occupation_Sales and customer service occupations,Occupation_Process/plant/machine operatives,Occupation_Elementary occupations,Age_16-24,Age_25-34,Age_35-49,Age_50-64,Age_>=65 ,Index(age under 34),Highest Level of Qualification_No qualifications,Highest Level of Qualification_Level 1,Highest Level of Qualification_Level 2,Highest Level of Qualification_Apprenticeship,Highest Level of Qualification_Level 3,Highest Level of Qualification_Level 4,Highest Level of Qualification_Other qualifications,Index(higher or equal to level 4),distance_<10km,distance_10km-30km,distance_>=30km,distance_Other,Index(distance less than 10km),work hour_Part-time_30 hours or less,work hour_Full-time_31 hours or less,Index(full time),sex_Males,sex_Females,Index(sex of males)
2011,Hackney 008,E02000352,1603,180,478,320,195,69,101,98,24,138,158,672,525,215,33,0.517779164,62,71,137,27,135,1081,90,0.730505303,1245,147,35,176,0.776668746,393,1210,0.754834685,665,938,0.414847162
2011,Hackney 009,E02000353,2270,251,638,553,237,108,95,158,39,191,263,1092,628,258,29,0.5969163,74,93,126,17,219,1543,198,0.766960352,1781,244,44,201,0.784581498,450,1820,0.801762115,1023,1247,0.450660793
2011,Hackney 010,E02000354,2345,164,477,443,269,160,201,214,53,364,315,1040,708,255,27,0.57782516,200,162,223,23,210,1279,248,0.651172708,1703,305,53,284,0.726226013,710,1635,0.697228145,1130,1215,0.481876333
2011,Hackney 011,E02000355,2141,158,486,423,235,123,171,200,39,306,263,944,633,270,31,0.563755255,128,145,170,13,208,1232,245,0.689864549,1522,278,38,303,0.710882765,571,1570,0.733302195,1000,1141,0.467071462
2011,Hackney 012,E02000356,2244,254,691,593,240,86,91,112,36,141,231,1011,713,261,28,0.553475936,75,109,150,12,214,1558,126,0.750445633,1738,238,63,205,0.774509804,427,1817,0.809714795,1033,1211,0.460338681
2011,Hackney 013,E02000357,1268,67,173,125,133,95,189,130,48,308,174,352,470,234,38,0.414826498,146,158,163,21,165,456,159,0.485015773,916,149,40,163,0.722397476,480,788,0.621451104,577,691,0.455047319
2011,Hackney 014,E02000358,3256,274,820,696,327,194,204,277,82,382,397,1521,933,361,44,0.589066339,213,205,263,15,296,1965,299,0.695331695,2441,356,67,392,0.749692875,802,2454,0.753685504,1487,1769,0.456695332
2011,Hackney 015,E02000359,1475,91,295,293,152,96,120,169,31,228,263,564,451,165,32,0.560677966,127,109,137,12,168,778,144,0.625084746,1038,186,33,218,0.703728814,477,998,0.676610169,653,822,0.442711864
2011,Hackney 016,E02000360,2828,187,547,478,297,167,314,301,73,464,398,1105,909,382,34,0.531471004,220,250,327,21,319,1378,313,0.597949081,2101,349,59,319,0.742927864,838,1990,0.703677511,1280,1548,0.45261669
2011,Hackney 017,E02000361,2263,180,493,472,232,137,173,229,37,310,343,1085,583,226,26,0.631020769,141,153,223,17,232,1264,233,0.661511268,1640,318,64,241,0.724701723,595,1668,0.73707468,1057,1206,0.467079099
2011,Hackney 018,E02000362,1477,99,279,300,201,84,139,155,24,196,194,584,500,184,15,0.526743399,103,141,152,23,135,769,154,0.624915369,1063,214,36,164,0.719702099,391,1086,0.735274204,659,818,0.446174678
2011,Hackney 019,E02000363,2315,122,317,307,278,148,295,280,73,495,320,818,795,345,37,0.491576674,249,246,341,30,255,930,264,0.515766739,1639,306,63,307,0.707991361,742,1573,0.679481641,1106,1209,0.47775378
2011,Hackney 020,E02000364,2330,218,672,568,225,95,136,186,27,203,261,1131,636,262,40,0.597424893,96,127,189,18,229,1519,152,0.717167382,1770,254,51,255,0.759656652,509,1821,0.781545064,1068,1262,0.458369099
2011,Hackney 021,E02000365,3976,404,1106,1014,360,136,212,312,58,374,529,2087,951,355,54,0.657947686,175,197,296,35,401,2592,280,0.722334004,3098,355,98,425,0.77917505,809,3167,0.796529175,1905,2071,0.479124748
2011,Hackney 022,E02000366,1931,188,389,398,231,89,160,194,46,236,307,743,596,248,37,0.54375971,141,187,200,19,224,1022,138,0.600725013,1392,249,47,243,0.720870016,496,1435,0.74313827,862,1069,0.446400829
2011,Hackney 023,E02000367,2833,241,756,645,316,144,189,222,50,270,328,1414,794,273,24,0.61489587,132,158,250,21,282,1782,208,0.702435581,2172,309,59,293,0.766678433,638,2195,0.774797035,1244,1589,0.439110484
2011,Hackney 024,E02000368,2120,154,383,389,228,158,206,240,52,310,352,832,633,269,34,0.558490566,184,154,247,16,238,1052,229,0.604245283,1578,237,72,233,0.744339623,593,1527,0.720283019,1015,1105,0.478773585
2011,Hackney 025,E02000369,3005,264,754,584,300,152,226,298,61,366,388,1383,856,336,42,0.589351082,207,220,287,23,283,1679,306,0.660565724,2399,255,83,268,0.798336106,716,2289,0.761730449,1487,1518,0.49484193
2011,Hackney 026,E02000370,1897,181,451,350,210,104,145,185,24,247,298,828,551,187,33,0.593568793,137,158,178,20,186,1029,189,0.642066421,1472,159,60,206,0.775962045,521,1376,0.725355825,871,1026,0.45914602
2011,Hackney 027,E02000371,3204,311,889,711,280,130,211,273,59,340,537,1577,802,246,42,0.65980025,153,196,225,14,285,1994,337,0.72752809,2413,347,93,351,0.753121099,708,2496,0.779026217,1671,1533,0.521535581
2011,Hackney 028,E02006918,1750,106,320,292,194,119,155,200,40,324,254,718,556,201,21,0.555428571,162,152,191,17,194,808,226,0.590857143,1206,213,40,291,0.689142857,584,1166,0.666285714,831,919,0.474857143
2011,Hackney 029,E02006921,1430,75,238,185,176,117,168,158,42,271,217,440,492,250,31,0.459440559,187,178,187,12,127,524,215,0.516783217,976,197,37,220,0.682517483,545,885,0.618881119,633,797,0.442657343
2011,Hammersmith and Fulham 001,E02000372,2320,146,505,290,290,198,215,298,59,319,315,853,744,366,42,0.503448276,215,201,236,24,229,1031,384,0.609913793,1660,353,28,279,0.715517241,613,1707,0.735775862,1031,1289,0.444396552
2011,Hammersmith and Fulham 002,E02000373,1458,73,165,148,180,134,215,201,61,281,254,471,488,217,28,0.497256516,177,183,167,14,184,471,262,0.502743484,1034,225,23,176,0.709190672,487,971,0.665980796,695,763,0.476680384
2011,Hammersmith and Fulham 003,E02000374,1817,169,438,366,209,112,130,160,23,210,280,798,500,202,37,0.593285636,131,125,141,19,202,1009,190,0.659878921,1208,366,43,200,0.664832141,414,1403,0.772151899,841,976,0.462850853
2011,Hammersmith and Fulham 004,E02000375,2184,201,564,428,254,147,181,159,44,206,285,996,617,244,42,0.586538462,116,119,172,34,183,1263,297,0.714285714,1636,287,39,222,0.749084249,418,1766,0.808608059,1073,1111,0.491300366
2011,Hammersmith and Fulham 005,E02000376,2263,214,612,475,255,155,144,164,39,205,313,1119,602,200,29,0.632788334,113,105,131,31,197,1400,286,0.745028723,1586,391,34,252,0.700839593,356,1907,0.842686699,1070,1193,0.472823685
2011,Hammersmith and Fulham 006,E02000377,2451,253,557,531,249,179,198,202,45,237,335,1027,719,310,60,0.555691554,136,151,195,34,266,1378,291,0.680946552,1714,468,34,235,0.699306406,501,1950,0.795593635,1206,1245,0.492044064
2011,Hammersmith and Fulham 007,E02000378,2331,316,699,578,232,95,123,125,26,137,233,1167,659,244,28,0.600600601,69,85,111,20,141,1644,261,0.817245817,1786,292,58,195,0.766194766,338,1993,0.854997855,1094,1237,0.469326469
2011,Hammersmith and Fulham 008,E02000379,2127,285,591,452,244,112,124,147,26,146,196,935,689,259,48,0.531734838,71,87,135,24,223,1386,201,0.746121298,1373,509,43,202,0.645510108,379,1748,0.821814763,1072,1055,0.503996239
2011,Hammersmith and Fulham 009,E02000380,1718,289,522,392,166,77,84,68,20,100,178,691,599,208,42,0.505820722,64,62,90,10,146,1193,153,0.78346915,1217,318,36,147,0.708381839,276,1442,0.839348079,850,868,0.49476135
2011,Hammersmith and Fulham 010,E02000381,2409,379,784,561,243,82,105,112,25,118,219,1058,803,288,41,0.530095475,69,94,137,19,155,1700,235,0.803237858,1932,264,52,161,0.801992528,340,2069,0.858862599,1178,1231,0.488999585
2011,Hammersmith and Fulham 011,E02000382,1758,217,506,405,205,85,106,94,17,123,167,713,579,255,44,0.500568828,68,80,97,17,135,1177,184,0.774175199,1153,400,24,181,0.655858931,314,1444,0.821387941,898,860,0.510807736
2011,Hammersmith and Fulham 012,E02000383,3103,416,976,660,351,100,167,196,39,198,378,1519,765,369,72,0.611343861,113,154,159,19,227,2064,367,0.783435385,2478,309,52,264,0.798582017,488,2615,0.842732839,1463,1640,0.471479214
2011,Hammersmith and Fulham 013,E02000384,2114,221,564,401,250,111,168,159,30,210,300,966,557,258,33,0.598864711,116,134,142,23,211,1222,266,0.703878903,1492,395,31,196,0.70577105,391,1723,0.815042573,1033,1081,0.488647114
2011,Hammersmith and Fulham 014,E02000385,2730,382,919,696,265,79,143,108,28,110,314,1489,689,191,47,0.66043956,69,76,95,12,178,2012,288,0.842490842,2112,341,55,222,0.773626374,307,2423,0.887545788,1338,1392,0.49010989
2011,Hammersmith and Fulham 015,E02000386,2420,274,599,462,267,135,194,170,68,251,370,1019,703,279,49,0.573966942,168,150,172,25,204,1404,297,0.702892562,1904,235,53,228,0.78677686,457,1963,0.811157025,1160,1260,0.479338843
2011,Hammersmith and Fulham 016,E02000387,1853,172,579,335,196,114,133,123,34,167,296,828,499,197,33,0.606583918,88,118,143,27,153,1139,185,0.714516999,1384,254,31,184,0.746896924,330,1523,0.821910416,899,954,0.485159201
2011,Hammersmith and Fulham 017,E02000388,2804,381,863,706,308,104,111,141,52,138,369,1471,690,241,33,0.656205421,80,86,170,29,178,1954,307,0.806348074,2241,278,45,240,0.799215407,347,2457,0.876248217,1319,1485,0.470399429
2011,Hammersmith and Fulham 018,E02000389,2333,345,738,492,277,93,138,115,16,119,319,1007,700,258,49,0.56836691,90,105,116,22,171,1617,212,0.783969138,1655,420,47,211,0.709387055,320,2013,0.862837548,1061,1272,0.454779254
2011,Hammersmith and Fulham 019,E02000390,1978,269,550,495,216,82,104,114,32,116,308,956,503,178,33,0.639029323,69,87,123,16,180,1283,220,0.759858443,1590,194,19,175,0.803842265,281,1697,0.85793731,974,1004,0.492416582
2011,Hammersmith and Fulham 020,E02000391,2287,405,631,635,263,65,80,99,21,88,302,1044,630,258,53,0.588543944,66,89,109,10,178,1623,212,0.802361172,1869,234,27,157,0.817227809,279,2008,0.878006122,1160,1127,0.507214692
2011,Hammersmith and Fulham 021,E02000392,3277,533,974,870,337,103,123,156,36,145,434,1635,910,250,48,0.631370156,92,139,144,20,236,2342,304,0.807445835,2627,349,58,243,0.801647849,414,2863,0.873664937,1567,1710,0.478181263
2011,Hammersmith and Fulham 022,E02000393,2102,353,670,547,246,51,86,75,6,68,278,1081,550,160,33,0.646527117,43,61,97,7,172,1579,143,0.819219791,1613,313,37,139,0.767364415,228,1874,0.891531874,980,1122,0.466222645
2011,Hammersmith and Fulham 023,E02000394,2077,312,567,501,227,71,136,146,30,87,308,919,600,214,36,0.590755898,94,133,143,7,172,1356,172,0.735676456,1686,191,30,170,0.811747713,374,1703,0.819932595,978,1099,0.470871449
2011,Hammersmith and Fulham 024,E02000395,1930,360,614,525,205,43,48,66,12,57,232,897,526,219,56,0.584974093,31,50,78,13,134,1445,179,0.841450777,1451,312,26,141,0.751813472,217,1713,0.887564767,983,947,0.509326425
2011,Hammersmith and Fulham 025,E02000396,1756,278,448,410,237,69,94,96,19,105,228,731,541,213,43,0.546127563,63,83,123,23,168,1139,157,0.738041002,1429,179,37,111,0.813781321,263,1493,0.85022779,835,921,0.475512528
2011,Haringey 001,E02000397,2593,204,507,402,299,244,197,234,81,425,289,1185,762,318,39,0.568453529,178,183,266,17,255,1211,483,0.653297339,1070,1052,38,433,0.412649441,682,1911,0.736984188,1240,1353,0.478210567
2011,Haringey 002,E02000398,1413,56,154,105,158,152,182,173,62,371,199,394,496,291,33,0.419674452,189,188,218,17,144,403,254,0.464968153,660,486,30,237,0.467091295,573,840,0.59447983,668,745,0.472753008
2011,Haringey 004,E02000400,2169,217,517,376,277,181,168,167,33,233,276,781,749,331,32,0.487321346,113,156,218,19,215,1176,272,0.667588751,987,851,31,300,0.455048409,550,1619,0.746426925,1019,1150,0.469801752
2011,Haringey 005,E02000401,1201,78,140,120,150,127,140,172,53,221,192,322,464,199,24,0.427976686,156,138,174,16,121,389,207,0.496253122,644,336,28,193,0.536219817,439,762,0.634471274,537,664,0.447127394
2011,Haringey 006,E02000402,1373,80,157,137,187,121,193,163,69,266,189,455,505,208,16,0.469045885,183,158,202,9,145,471,205,0.492352513,697,410,22,244,0.507647487,490,883,0.643117261,629,744,0.458120903
2011,Haringey 007,E02000403,2562,186,466,364,305,270,191,213,105,462,295,1175,737,331,24,0.573770492,178,149,270,12,218,1232,503,0.677205308,1185,869,44,464,0.462529274,651,1911,0.745901639,1299,1263,0.507025761
2011,Haringey 008,E02000404,2021,108,320,220,250,240,180,230,61,412,344,808,574,260,35,0.570014844,193,155,208,13,227,810,415,0.606135576,1051,565,28,377,0.520039584,606,1415,0.700148441,1000,1021,0.494804552
2011,Haringey 009,E02000405,1766,240,627,420,170,61,72,65,21,90,123,591,707,306,39,0.404303511,22,83,112,9,149,1300,91,0.787655719,1038,534,26,168,0.587768969,346,1420,0.80407701,868,898,0.491506229
2011,Haringey 010,E02000406,2039,149,353,269,219,217,171,213,63,385,298,885,593,233,30,0.580186366,176,186,199,21,182,938,337,0.625306523,1220,441,30,348,0.598332516,620,1419,0.695929377,1013,1026,0.496812163
2011,Haringey 011,E02000407,1759,90,191,184,209,222,216,172,66,409,215,635,632,246,31,0.483229107,195,200,215,18,157,625,349,0.553723707,904,453,28,374,0.513928368,599,1160,0.659465605,873,886,0.496304719
2011,Haringey 012,E02000408,1732,88,171,146,228,185,211,208,81,414,355,487,608,256,26,0.486143187,256,174,219,9,196,498,380,0.506928406,904,431,47,350,0.521939954,607,1125,0.649538106,833,899,0.480946882
2011,Haringey 013,E02000409,1489,78,226,150,169,139,141,152,81,353,223,542,434,267,23,0.513767629,201,152,181,15,157,549,234,0.525856279,829,396,32,232,0.556749496,520,969,0.65077233,719,770,0.482874412
2011,Haringey 014,E02000410,1972,259,583,518,229,74,97,85,14,113,176,797,655,308,36,0.493407708,39,85,129,16,174,1391,138,0.77535497,1288,471,28,185,0.653144016,372,1600,0.811359026,945,1027,0.479208925
2011,Haringey 015,E02000411,2013,112,288,177,252,183,209,268,104,420,360,686,643,294,30,0.519622454,226,209,242,12,224,714,386,0.546448087,1048,545,46,374,0.520615996,624,1389,0.690014903,1018,995,0.505712866
2011,Haringey 016,E02000412,2120,168,424,313,217,207,165,204,45,377,298,963,597,235,27,0.594811321,174,138,203,20,214,1079,292,0.646698113,1307,418,47,348,0.616509434,619,1501,0.708018868,1064,1056,0.501886792
2011,Haringey 017,E02000413,1796,241,613,388,226,64,81,80,18,85,183,567,720,285,41,0.417594655,46,103,132,9,127,1277,102,0.767817372,1106,470,42,178,0.615812918,354,1442,0.802895323,878,918,0.488864143
2011,Haringey 018,E02000414,2027,107,297,225,226,255,204,171,70,472,257,714,723,300,33,0.479033054,214,178,193,28,177,801,436,0.61026147,1114,466,43,404,0.549580661,639,1388,0.684755797,1042,985,0.514060187
2011,Haringey 019,E02000415,2278,159,410,333,288,223,199,198,64,404,319,1010,666,250,33,0.583406497,172,147,225,13,226,1068,427,0.656277436,1426,462,34,356,0.625987709,615,1663,0.730026339,1173,1105,0.514925373
2011,Haringey 020,E02000416,2244,250,668,504,256,99,121,152,29,165,211,1082,666,249,36,0.576203209,97,89,179,14,236,1476,153,0.725935829,1592,397,33,222,0.709447415,449,1795,0.799910873,1072,1172,0.47771836
2011,Haringey 021,E02000417,2103,272,730,546,224,46,91,93,15,86,196,874,678,310,45,0.508796957,34,84,102,8,188,1564,123,0.802187351,1553,321,45,184,0.738468854,383,1720,0.81787922,984,1119,0.467902996
2011,Haringey 022,E02000418,1429,204,532,338,148,38,57,48,15,49,102,451,535,295,46,0.386983905,35,59,77,8,108,1102,40,0.799160252,1026,256,19,128,0.717984605,257,1172,0.820153954,658,771,0.460461861
2011,Haringey 023,E02000419,2865,231,673,517,274,252,198,220,60,440,418,1353,805,269,20,0.618150087,177,147,176,16,284,1648,417,0.720767888,1947,460,64,394,0.679581152,688,2177,0.759860384,1494,1371,0.521465969
2011,Haringey 024,E02000420,2177,117,334,271,208,304,177,204,95,467,267,783,723,363,41,0.482315113,254,173,207,20,213,852,458,0.601745521,1309,377,34,457,0.601286174,632,1545,0.709692237,1116,1061,0.512632062
2011,Haringey 025,E02000421,2167,140,311,281,207,220,264,234,62,448,273,850,761,252,31,0.518227965,215,175,219,31,228,895,404,0.599446239,1242,481,50,394,0.573142593,707,1460,0.673742501,1073,1094,0.495154592
2011,Haringey 026,E02000422,2210,173,321,274,232,252,194,217,77,470,295,888,743,262,22,0.535294118,235,179,269,18,192,892,425,0.595927602,1325,372,62,451,0.599547511,682,1528,0.691402715,1149,1061,0.519909502
2011,Haringey 027,E02000423,2425,180,421,355,283,251,157,243,50,485,349,1222,635,198,21,0.647835052,158,134,188,20,243,1214,468,0.693608247,1604,392,56,373,0.661443299,644,1781,0.73443299,1262,1163,0.520412371
2011,Haringey 028,E02000424,2352,298,719,583,278,67,103,145,25,134,194,1002,838,292,26,0.508503401,63,106,173,13,248,1625,124,0.743622449,1775,306,51,220,0.754676871,463,1889,0.803146259,1083,1269,0.460459184
2011,Haringey 029,E02000425,1343,67,179,140,156,176,119,110,47,349,162,496,435,232,18,0.489947878,188,124,146,5,126,444,310,0.561429635,767,199,39,338,0.571109456,444,899,0.669396873,653,690,0.48622487
2011,Haringey 030,E02000426,1847,236,661,395,203,68,84,87,18,95,150,783,624,244,46,0.505143476,50,58,123,8,154,1336,118,0.787222523,1431,208,38,170,0.774769897,340,1507,0.815917704,925,922,0.500812128
2011,Haringey 031,E02000427,2671,243,640,555,269,210,158,176,48,372,340,1324,720,250,37,0.622987645,111,115,149,21,232,1642,401,0.764882067,1880,416,58,317,0.703856234,573,2098,0.785473605,1360,1311,0.509172595
2011,Haringey 032,E02000428,1896,124,322,247,194,202,162,180,67,398,292,740,576,248,40,0.544303797,177,155,180,16,192,837,339,0.620253165,1290,235,41,330,0.680379747,578,1318,0.695147679,960,936,0.506329114
2011,Haringey 033,E02000429,2187,320,838,515,217,50,97,67,12,71,137,856,865,292,37,0.454046639,29,68,88,11,165,1710,116,0.834933699,1689,241,42,215,0.772290809,338,1849,0.845450389,1095,1092,0.500685871
2011,Haringey 034,E02000430,2786,306,888,869,297,80,89,131,23,103,180,1375,904,290,37,0.558147882,45,78,134,12,187,2157,173,0.83632448,2054,354,53,325,0.737257717,478,2308,0.828427854,1349,1437,0.484206748
2011,Haringey 035,E02000431,2630,318,1005,651,261,76,82,118,15,104,231,1286,844,222,47,0.576806084,42,73,126,9,185,2054,141,0.83460076,2123,245,32,230,0.807224335,404,2226,0.846387833,1292,1338,0.491254753
2011,Haringey 036,E02000432,2508,256,912,579,246,96,102,113,26,178,212,1262,754,256,24,0.587719298,84,110,135,11,163,1854,151,0.799441786,1891,333,55,229,0.753987241,408,2100,0.837320574,1247,1261,0.497208931
2011,Haringey 037,E02006794,1536,69,206,131,152,161,197,155,62,403,184,505,590,236,21,0.448567708,220,185,199,15,164,499,254,0.490234375,694,530,48,264,0.451822917,583,953,0.620442708,734,802,0.477864583
2011,Harrow 001,E02000433,1155,153,342,183,168,47,64,108,22,68,155,378,355,206,61,0.461471861,57,85,91,4,101,723,94,0.707359307,218,810,24,103,0.188744589,254,901,0.78008658,609,546,0.527272727
2011,Harrow 002,E02000434,1567,183,459,205,224,101,90,131,40,134,217,508,468,307,67,0.462667518,100,112,140,17,119,932,147,0.688576899,335,990,25,217,0.213784301,377,1190,0.759412891,887,680,0.566049777
2011,Harrow 003,E02000435,1029,112,261,165,168,78,46,95,21,83,185,295,319,188,42,0.466472303,56,93,131,9,103,539,98,0.619047619,265,631,18,115,0.257531584,234,795,0.772594752,556,473,0.540330418
2011,Harrow 004,E02000436,830,116,251,158,99,39,37,73,18,39,144,199,278,180,29,0.413253012,39,68,77,8,80,516,42,0.672289157,160,563,19,88,0.192771084,178,652,0.785542169,465,365,0.560240964
2011,Harrow 005,E02000437,1309,136,265,189,206,108,96,160,27,122,206,422,390,250,41,0.479755539,81,113,172,19,160,648,116,0.583651642,422,710,30,147,0.322383499,343,966,0.737967914,658,651,0.502673797
2011,Harrow 006,E02000438,1238,141,309,183,182,80,78,129,34,102,203,368,382,248,37,0.461227787,90,117,135,16,128,673,79,0.607431341,353,728,31,126,0.285137318,278,960,0.775444265,625,613,0.504846527
2011,Harrow 007,E02000439,1717,135,263,173,224,210,155,204,76,277,272,640,485,292,28,0.531158998,213,142,195,23,153,711,280,0.577169482,547,782,29,359,0.318578917,493,1224,0.712871287,863,854,0.50262085
2011,Harrow 008,E02000440,1553,209,401,246,222,116,68,149,39,103,247,474,476,313,43,0.464262717,82,129,172,23,171,853,123,0.628461043,353,979,27,194,0.227301996,310,1243,0.800386349,872,681,0.561493883
2011,Harrow 009,E02000441,1141,136,348,176,164,55,72,89,26,75,124,367,398,225,27,0.430324277,61,86,113,13,112,681,75,0.662576687,286,729,18,108,0.250657318,238,903,0.791411043,599,542,0.524978089
2011,Harrow 010,E02000442,1837,136,269,204,262,278,129,235,94,230,313,674,497,324,29,0.537289058,237,191,209,21,189,719,271,0.538922156,610,799,24,404,0.332063146,504,1333,0.72563963,986,851,0.536744692
